run_index,gripper_state,state_value,run_length_frames
21949,close,-1.0,25
21950,open,1.0,62
21951,close,-1.0,38
21952,open,1.0,107
21953,close,-1.0,52
21954,open,1.0,63
21955,close,-1.0,35
21956,open,1.0,30
21957,close,-1.0,34
21958,open,1.0,42
21959,close,-1.0,29
21960,open,1.0,33
21961,close,-1.0,32
21962,open,1.0,41
21963,close,-1.0,23
21964,open,1.0,28
21965,close,-1.0,39
21966,open,1.0,73
21967,close,-1.0,28
21968,open,1.0,68
21969,close,-1.0,38
21970,open,1.0,46
21971,close,-1.0,76
21972,open,1.0,28
21973,close,-1.0,33
21974,open,1.0,36
21975,close,-1.0,33
21976,open,1.0,38
21977,close,-1.0,24
21978,open,1.0,45
21979,close,-1.0,32
21980,open,1.0,72
21981,close,-1.0,36
21982,open,1.0,28
21983,close,-1.0,40
21984,open,1.0,22
21985,close,-1.0,24
21986,open,1.0,42
21987,close,-1.0,28
21988,open,1.0,50
21989,close,-1.0,23
21990,open,1.0,42
21991,close,-1.0,52
21992,open,1.0,51
21993,close,-1.0,46
21994,open,1.0,31
21995,close,-1.0,108
21996,open,1.0,35
21997,close,-1.0,94
21998,open,1.0,50
21999,close,-1.0,44
22000,open,1.0,62
22001,close,-1.0,38
22002,open,1.0,84
22003,close,-1.0,22
22004,open,1.0,53
22005,close,-1.0,30
22006,open,1.0,48
22007,close,-1.0,38
22008,open,1.0,53
22009,close,-1.0,34
22010,open,1.0,77
22011,close,-1.0,47
22012,open,1.0,61
22013,close,-1.0,24
22014,open,1.0,38
22015,close,-1.0,27
22016,open,1.0,56
22017,close,-1.0,58
22018,open,1.0,83
22019,close,-1.0,36
22020,open,1.0,76
22021,close,-1.0,37
22022,open,1.0,54
22023,close,-1.0,37
22024,open,1.0,45
22025,close,-1.0,33
22026,open,1.0,58
22027,close,-1.0,35
22028,open,1.0,41
22029,close,-1.0,41
22030,open,1.0,48
22031,close,-1.0,76
22032,open,1.0,66
22033,close,-1.0,32
22034,open,1.0,49
22035,close,-1.0,38
22036,open,1.0,58
22037,close,-1.0,35
22038,open,1.0,34
22039,close,-1.0,31
22040,open,1.0,58
22041,close,-1.0,31
22042,open,1.0,42
22043,close,-1.0,25
22044,open,1.0,39
22045,close,-1.0,30
22046,open,1.0,62
22047,close,-1.0,28
22048,open,1.0,65
22049,close,-1.0,34
22050,open,1.0,52
22051,close,-1.0,39
22052,open,1.0,75
22053,close,-1.0,39
22054,open,1.0,37
22055,close,-1.0,44
22056,open,1.0,51
22057,close,-1.0,40
22058,open,1.0,25
22059,close,-1.0,22
22060,open,1.0,54
22061,close,-1.0,38
22062,open,1.0,44
22063,close,-1.0,39
22064,open,1.0,29
22065,close,-1.0,36
22066,open,1.0,37
22067,close,-1.0,34
22068,open,1.0,38
22069,close,-1.0,25
22070,open,1.0,48
22071,close,-1.0,32
22072,open,1.0,44
22073,close,-1.0,19
22074,open,1.0,25
22075,close,-1.0,33
22076,open,1.0,30
22077,close,-1.0,22
22078,open,1.0,44
22079,close,-1.0,38
22080,open,1.0,49
22081,close,-1.0,34
22082,open,1.0,55
22083,close,-1.0,36
22084,open,1.0,46
22085,close,-1.0,22
22086,open,1.0,73
22087,close,-1.0,32
22088,open,1.0,47
22089,close,-1.0,46
22090,open,1.0,27
22091,close,-1.0,20
22092,open,1.0,47
22093,close,-1.0,44
22094,open,1.0,28
22095,close,-1.0,28
22096,open,1.0,37
22097,close,-1.0,45
22098,open,1.0,61
22099,close,-1.0,33
22100,open,1.0,55
22101,close,-1.0,35
22102,open,1.0,41
22103,close,-1.0,27
22104,open,1.0,34
22105,close,-1.0,48
22106,open,1.0,48
22107,close,-1.0,19
22108,open,1.0,66
22109,close,-1.0,42
22110,open,1.0,57
22111,close,-1.0,18
22112,open,1.0,47
22113,close,-1.0,42
22114,open,1.0,52
22115,close,-1.0,47
22116,open,1.0,28
22117,close,-1.0,44
22118,open,1.0,36
22119,close,-1.0,38
22120,open,1.0,20
22121,close,-1.0,39
22122,open,1.0,65
22123,close,-1.0,31
22124,open,1.0,46
22125,close,-1.0,39
22126,open,1.0,43
22127,close,-1.0,28
22128,open,1.0,45
22129,close,-1.0,33
22130,open,1.0,29
22131,close,-1.0,19
22132,open,1.0,66
22133,close,-1.0,26
22134,open,1.0,77
22135,close,-1.0,34
22136,open,1.0,39
22137,close,-1.0,43
22138,open,1.0,52
22139,close,-1.0,53
22140,open,1.0,60
22141,close,-1.0,59
22142,open,1.0,31
22143,close,-1.0,34
22144,open,1.0,52
22145,close,-1.0,35
22146,open,1.0,45
22147,close,-1.0,22
22148,open,1.0,57
22149,close,-1.0,26
22150,open,1.0,87
22151,close,-1.0,38
22152,open,1.0,39
22153,close,-1.0,53
22154,open,1.0,54
22155,close,-1.0,48
22156,open,1.0,36
22157,close,-1.0,22
22158,open,1.0,35
22159,close,-1.0,44
22160,open,1.0,61
22161,close,-1.0,37
22162,open,1.0,24
22163,close,-1.0,21
22164,open,1.0,58
22165,close,-1.0,33
22166,open,1.0,74
22167,close,-1.0,47
22168,open,1.0,69
22169,close,-1.0,44
22170,open,1.0,32
22171,close,-1.0,22
22172,open,1.0,44
22173,close,-1.0,33
22174,open,1.0,27
22175,close,-1.0,49
22176,open,1.0,63
22177,close,-1.0,43
22178,open,1.0,31
22179,close,-1.0,23
22180,open,1.0,21
22181,close,-1.0,14
22182,open,1.0,36
22183,close,-1.0,33
22184,open,1.0,58
22185,close,-1.0,43
22186,open,1.0,113
22187,close,-1.0,40
22188,open,1.0,20
22189,close,-1.0,55
22190,open,1.0,40
22191,close,-1.0,33
22192,open,1.0,30
22193,close,-1.0,20
22194,open,1.0,38
22195,close,-1.0,35
22196,open,1.0,49
22197,close,-1.0,47
22198,open,1.0,40
22199,close,-1.0,41
22200,open,1.0,38
22201,close,-1.0,23
22202,open,1.0,27
22203,close,-1.0,31
22204,open,1.0,23
22205,close,-1.0,28
22206,open,1.0,28
22207,close,-1.0,40
22208,open,1.0,48
22209,close,-1.0,27
22210,open,1.0,70
22211,close,-1.0,32
22212,open,1.0,76
22213,close,-1.0,44
22214,open,1.0,34
22215,close,-1.0,28
22216,open,1.0,81
22217,close,-1.0,41
22218,open,1.0,44
22219,close,-1.0,58
22220,open,1.0,53
22221,close,-1.0,62
22222,open,1.0,45
22223,close,-1.0,41
22224,open,1.0,54
22225,close,-1.0,48
22226,open,1.0,39
22227,close,-1.0,20
22228,open,1.0,45
22229,close,-1.0,29
22230,open,1.0,65
22231,close,-1.0,31
22232,open,1.0,59
22233,close,-1.0,24
22234,open,1.0,35
22235,close,-1.0,37
22236,open,1.0,33
22237,close,-1.0,32
22238,open,1.0,31
22239,close,-1.0,31
22240,open,1.0,45
22241,close,-1.0,46
22242,open,1.0,47
22243,close,-1.0,37
22244,open,1.0,48
22245,close,-1.0,33
22246,open,1.0,48
22247,close,-1.0,27
22248,open,1.0,23
22249,close,-1.0,30
22250,open,1.0,51
22251,close,-1.0,35
22252,open,1.0,39
22253,close,-1.0,40
22254,open,1.0,41
22255,close,-1.0,32
22256,open,1.0,67
22257,close,-1.0,32
22258,open,1.0,28
22259,close,-1.0,43
22260,open,1.0,18
22261,close,-1.0,42
22262,open,1.0,20
22263,close,-1.0,30
22264,open,1.0,54
22265,close,-1.0,35
22266,open,1.0,38
22267,close,-1.0,19
22268,open,1.0,40
22269,close,-1.0,40
22270,open,1.0,47
22271,close,-1.0,36
22272,open,1.0,36
22273,close,-1.0,37
22274,open,1.0,46
22275,close,-1.0,36
22276,open,1.0,22
22277,close,-1.0,32
22278,open,1.0,28
22279,close,-1.0,33
22280,open,1.0,32
22281,close,-1.0,33
22282,open,1.0,62
22283,close,-1.0,31
22284,open,1.0,24
22285,close,-1.0,28
22286,open,1.0,71
22287,close,-1.0,24
22288,open,1.0,61
22289,close,-1.0,33
22290,open,1.0,54
22291,close,-1.0,36
22292,open,1.0,27
22293,close,-1.0,23
22294,open,1.0,48
22295,close,-1.0,35
22296,open,1.0,45
22297,close,-1.0,35
22298,open,1.0,25
22299,close,-1.0,34
22300,open,1.0,14
22301,close,-1.0,38
22302,open,1.0,67
22303,close,-1.0,52
22304,open,1.0,20
22305,close,-1.0,30
22306,open,1.0,59
22307,close,-1.0,33
22308,open,1.0,30
22309,close,-1.0,26
22310,open,1.0,42
22311,close,-1.0,52
22312,open,1.0,22
22313,close,-1.0,35
22314,open,1.0,44
22315,close,-1.0,36
22316,open,1.0,38
22317,close,-1.0,52
22318,open,1.0,52
22319,close,-1.0,44
22320,open,1.0,24
22321,close,-1.0,22
22322,open,1.0,32
22323,close,-1.0,26
22324,open,1.0,28
22325,close,-1.0,30
22326,open,1.0,41
22327,close,-1.0,35
22328,open,1.0,29
22329,close,-1.0,28
22330,open,1.0,62
22331,close,-1.0,38
22332,open,1.0,39
22333,close,-1.0,49
22334,open,1.0,59
22335,close,-1.0,45
22336,open,1.0,37
22337,close,-1.0,36
22338,open,1.0,28
22339,close,-1.0,36
22340,open,1.0,31
22341,close,-1.0,21
22342,open,1.0,55
22343,close,-1.0,30
22344,open,1.0,15
22345,close,-1.0,57
22346,open,1.0,16
22347,close,-1.0,48
22348,open,1.0,36
22349,close,-1.0,30
22350,open,1.0,43
22351,close,-1.0,42
22352,open,1.0,66
22353,close,-1.0,34
22354,open,1.0,36
22355,close,-1.0,72
22356,open,1.0,39
22357,close,-1.0,30
22358,open,1.0,60
22359,close,-1.0,28
22360,open,1.0,20
22361,close,-1.0,32
22362,open,1.0,19
22363,close,-1.0,21
22364,open,1.0,37
22365,close,-1.0,30
22366,open,1.0,45
22367,close,-1.0,34
22368,open,1.0,70
22369,close,-1.0,41
22370,open,1.0,44
22371,close,-1.0,46
22372,open,1.0,51
22373,close,-1.0,35
22374,open,1.0,40
22375,close,-1.0,37
22376,open,1.0,36
22377,close,-1.0,32
22378,open,1.0,47
22379,close,-1.0,24
22380,open,1.0,51
22381,close,-1.0,56
22382,open,1.0,28
22383,close,-1.0,33
22384,open,1.0,27
22385,close,-1.0,27
22386,open,1.0,21
22387,close,-1.0,28
22388,open,1.0,18
22389,close,-1.0,28
22390,open,1.0,57
22391,close,-1.0,28
22392,open,1.0,17
22393,close,-1.0,29
22394,open,1.0,61
22395,close,-1.0,38
22396,open,1.0,34
22397,close,-1.0,71
22398,open,1.0,34
22399,close,-1.0,81
22400,open,1.0,76
22401,close,-1.0,39
22402,open,1.0,32
22403,close,-1.0,32
22404,open,1.0,53
22405,close,-1.0,53
22406,open,1.0,43
22407,close,-1.0,42
22408,open,1.0,38
22409,close,-1.0,24
22410,open,1.0,69
22411,close,-1.0,33
22412,open,1.0,44
22413,close,-1.0,28
22414,open,1.0,63
22415,close,-1.0,40
22416,open,1.0,41
22417,close,-1.0,35
22418,open,1.0,57
22419,close,-1.0,38
22420,open,1.0,50
22421,close,-1.0,47
22422,open,1.0,53
22423,close,-1.0,47
22424,open,1.0,53
22425,close,-1.0,35
22426,open,1.0,58
22427,close,-1.0,38
22428,open,1.0,30
22429,close,-1.0,23
22430,open,1.0,51
22431,close,-1.0,37
22432,open,1.0,52
22433,close,-1.0,24
22434,open,1.0,64
22435,close,-1.0,36
22436,open,1.0,44
22437,close,-1.0,51
22438,open,1.0,36
22439,close,-1.0,24
22440,open,1.0,50
22441,close,-1.0,38
22442,open,1.0,41
22443,close,-1.0,27
22444,open,1.0,59
22445,close,-1.0,30
22446,open,1.0,42
22447,close,-1.0,33
22448,open,1.0,31
22449,close,-1.0,39
22450,open,1.0,53
22451,close,-1.0,40
22452,open,1.0,33
22453,close,-1.0,27
22454,open,1.0,32
22455,close,-1.0,38
22456,open,1.0,51
22457,close,-1.0,58
22458,open,1.0,24
22459,close,-1.0,29
22460,open,1.0,32
22461,close,-1.0,33
22462,open,1.0,33
22463,close,-1.0,31
22464,open,1.0,28
22465,close,-1.0,34
22466,open,1.0,40
22467,close,-1.0,26
22468,open,1.0,33
22469,close,-1.0,36
22470,open,1.0,41
22471,close,-1.0,39
22472,open,1.0,33
22473,close,-1.0,41
22474,open,1.0,58
22475,close,-1.0,27
22476,open,1.0,85
22477,close,-1.0,53
22478,open,1.0,32
22479,close,-1.0,26
22480,open,1.0,40
22481,close,-1.0,34
22482,open,1.0,33
22483,close,-1.0,64
22484,open,1.0,32
22485,close,-1.0,37
22486,open,1.0,38
22487,close,-1.0,35
22488,open,1.0,45
22489,close,-1.0,39
22490,open,1.0,37
22491,close,-1.0,24
22492,open,1.0,34
22493,close,-1.0,41
22494,open,1.0,34
22495,close,-1.0,43
22496,open,1.0,37
22497,close,-1.0,37
22498,open,1.0,32
22499,close,-1.0,39
22500,open,1.0,52
22501,close,-1.0,32
22502,open,1.0,44
22503,close,-1.0,45
22504,open,1.0,37
22505,close,-1.0,38
22506,open,1.0,22
22507,close,-1.0,28
22508,open,1.0,47
22509,close,-1.0,32
22510,open,1.0,42
22511,close,-1.0,36
22512,open,1.0,45
22513,close,-1.0,74
22514,open,1.0,35
22515,close,-1.0,29
22516,open,1.0,55
22517,close,-1.0,44
22518,open,1.0,55
22519,close,-1.0,46
22520,open,1.0,62
22521,close,-1.0,41
22522,open,1.0,49
22523,close,-1.0,29
22524,open,1.0,65
22525,close,-1.0,51
22526,open,1.0,39
22527,close,-1.0,45
22528,open,1.0,33
22529,close,-1.0,25
22530,open,1.0,66
22531,close,-1.0,27
22532,open,1.0,49
22533,close,-1.0,37
22534,open,1.0,60
22535,close,-1.0,39
22536,open,1.0,36
22537,close,-1.0,58
22538,open,1.0,51
22539,close,-1.0,36
22540,open,1.0,42
22541,close,-1.0,40
22542,open,1.0,39
22543,close,-1.0,20
22544,open,1.0,62
22545,close,-1.0,27
22546,open,1.0,39
22547,close,-1.0,33
22548,open,1.0,40
22549,close,-1.0,55
22550,open,1.0,34
22551,close,-1.0,30
22552,open,1.0,48
22553,close,-1.0,37
22554,open,1.0,38
22555,close,-1.0,38
22556,open,1.0,46
22557,close,-1.0,37
22558,open,1.0,39
22559,close,-1.0,41
22560,open,1.0,37
22561,close,-1.0,20
22562,open,1.0,55
22563,close,-1.0,37
22564,open,1.0,126
22565,close,-1.0,28
22566,open,1.0,69
22567,close,-1.0,42
22568,open,1.0,41
22569,close,-1.0,47
22570,open,1.0,34
22571,close,-1.0,27
22572,open,1.0,50
22573,close,-1.0,49
22574,open,1.0,61
22575,close,-1.0,29
22576,open,1.0,50
22577,close,-1.0,32
22578,open,1.0,72
22579,close,-1.0,31
22580,open,1.0,32
22581,close,-1.0,41
22582,open,1.0,44
22583,close,-1.0,33
22584,open,1.0,56
22585,close,-1.0,28
22586,open,1.0,44
22587,close,-1.0,37
22588,open,1.0,59
22589,close,-1.0,24
22590,open,1.0,57
22591,close,-1.0,42
22592,open,1.0,36
22593,close,-1.0,25
22594,open,1.0,26
22595,close,-1.0,33
22596,open,1.0,51
22597,close,-1.0,49
22598,open,1.0,32
22599,close,-1.0,36
22600,open,1.0,26
22601,close,-1.0,20
22602,open,1.0,38
22603,close,-1.0,33
22604,open,1.0,48
22605,close,-1.0,37
22606,open,1.0,21
22607,close,-1.0,24
22608,open,1.0,63
22609,close,-1.0,45
22610,open,1.0,49
22611,close,-1.0,51
22612,open,1.0,51
22613,close,-1.0,40
22614,open,1.0,34
22615,close,-1.0,33
22616,open,1.0,68
22617,close,-1.0,35
22618,open,1.0,60
22619,close,-1.0,31
22620,open,1.0,49
22621,close,-1.0,35
22622,open,1.0,39
22623,close,-1.0,42
22624,open,1.0,44
22625,close,-1.0,41
22626,open,1.0,51
22627,close,-1.0,30
22628,open,1.0,52
22629,close,-1.0,27
22630,open,1.0,27
22631,close,-1.0,34
22632,open,1.0,52
22633,close,-1.0,32
22634,open,1.0,36
22635,close,-1.0,76
22636,open,1.0,37
22637,close,-1.0,48
22638,open,1.0,76
22639,close,-1.0,74
22640,open,1.0,61
22641,close,-1.0,49
22642,open,1.0,38
22643,close,-1.0,72
22644,open,1.0,23
22645,close,-1.0,33
22646,open,1.0,55
22647,close,-1.0,52
22648,open,1.0,38
22649,close,-1.0,28
22650,open,1.0,64
22651,close,-1.0,45
22652,open,1.0,89
22653,close,-1.0,32
22654,open,1.0,43
22655,close,-1.0,37
22656,open,1.0,25
22657,close,-1.0,19
22658,open,1.0,34
22659,close,-1.0,42
22660,open,1.0,33
22661,close,-1.0,32
22662,open,1.0,30
22663,close,-1.0,36
22664,open,1.0,16
22665,close,-1.0,40
22666,open,1.0,46
22667,close,-1.0,31
22668,open,1.0,39
22669,close,-1.0,35
22670,open,1.0,25
22671,close,-1.0,26
22672,open,1.0,26
22673,close,-1.0,24
22674,open,1.0,25
22675,close,-1.0,33
22676,open,1.0,45
22677,close,-1.0,39
22678,open,1.0,39
22679,close,-1.0,41
22680,open,1.0,55
22681,close,-1.0,28
22682,open,1.0,48
22683,close,-1.0,25
22684,open,1.0,80
22685,close,-1.0,27
22686,open,1.0,35
22687,close,-1.0,19
22688,open,1.0,42
22689,close,-1.0,50
22690,open,1.0,37
22691,close,-1.0,43
22692,open,1.0,36
22693,close,-1.0,44
22694,open,1.0,32
22695,close,-1.0,36
22696,open,1.0,32
22697,close,-1.0,24
22698,open,1.0,37
22699,close,-1.0,38
22700,open,1.0,32
22701,close,-1.0,29
22702,open,1.0,23
22703,close,-1.0,32
22704,open,1.0,18
22705,close,-1.0,39
22706,open,1.0,46
22707,close,-1.0,43
22708,open,1.0,41
22709,close,-1.0,67
22710,open,1.0,63
22711,close,-1.0,32
22712,open,1.0,46
22713,close,-1.0,56
22714,open,1.0,38
22715,close,-1.0,42
22716,open,1.0,38
22717,close,-1.0,89
22718,open,1.0,15
22719,close,-1.0,68
22720,open,1.0,27
22721,close,-1.0,174
22722,open,1.0,43
22723,close,-1.0,28
22724,open,1.0,46
22725,close,-1.0,62
22726,open,1.0,24
22727,close,-1.0,33
22728,open,1.0,15
22729,close,-1.0,29
22730,open,1.0,56
22731,close,-1.0,62
22732,open,1.0,42
22733,close,-1.0,35
22734,open,1.0,50
22735,close,-1.0,33
22736,open,1.0,39
22737,close,-1.0,33
22738,open,1.0,42
22739,close,-1.0,40
22740,open,1.0,19
22741,close,-1.0,29
22742,open,1.0,40
22743,close,-1.0,34
22744,open,1.0,56
22745,close,-1.0,42
22746,open,1.0,47
22747,close,-1.0,48
22748,open,1.0,43
22749,close,-1.0,30
22750,open,1.0,26
22751,close,-1.0,24
22752,open,1.0,46
22753,close,-1.0,42
22754,open,1.0,38
22755,close,-1.0,58
22756,open,1.0,51
22757,close,-1.0,41
22758,open,1.0,45
22759,close,-1.0,40
22760,open,1.0,41
22761,close,-1.0,33
22762,open,1.0,51
22763,close,-1.0,50
22764,open,1.0,52
22765,close,-1.0,37
22766,open,1.0,41
22767,close,-1.0,25
22768,open,1.0,83
22769,close,-1.0,36
22770,open,1.0,51
22771,close,-1.0,31
22772,open,1.0,40
22773,close,-1.0,20
22774,open,1.0,28
22775,close,-1.0,31
22776,open,1.0,39
22777,close,-1.0,33
22778,open,1.0,20
22779,close,-1.0,34
22780,open,1.0,49
22781,close,-1.0,37
22782,open,1.0,34
22783,close,-1.0,34
22784,open,1.0,45
22785,close,-1.0,47
22786,open,1.0,32
22787,close,-1.0,34
22788,open,1.0,45
22789,close,-1.0,35
22790,open,1.0,20
22791,close,-1.0,22
22792,open,1.0,66
22793,close,-1.0,34
22794,open,1.0,82
22795,close,-1.0,30
22796,open,1.0,53
22797,close,-1.0,31
22798,open,1.0,38
22799,close,-1.0,24
22800,open,1.0,35
22801,close,-1.0,42
22802,open,1.0,55
22803,close,-1.0,34
22804,open,1.0,41
22805,close,-1.0,37
22806,open,1.0,50
22807,close,-1.0,51
22808,open,1.0,48
22809,close,-1.0,49
22810,open,1.0,28
22811,close,-1.0,40
22812,open,1.0,28
22813,close,-1.0,30
22814,open,1.0,40
22815,close,-1.0,38
22816,open,1.0,27
22817,close,-1.0,20
22818,open,1.0,58
22819,close,-1.0,29
22820,open,1.0,18
22821,close,-1.0,27
22822,open,1.0,43
22823,close,-1.0,42
22824,open,1.0,40
22825,close,-1.0,34
22826,open,1.0,35
22827,close,-1.0,11
22828,open,1.0,64
22829,close,-1.0,10
22830,open,1.0,31
22831,close,-1.0,31
22832,open,1.0,36
22833,close,-1.0,34
22834,open,1.0,101
22835,close,-1.0,40
22836,open,1.0,51
22837,close,-1.0,39
22838,open,1.0,37
22839,close,-1.0,53
22840,open,1.0,58
22841,close,-1.0,46
22842,open,1.0,41
22843,close,-1.0,41
22844,open,1.0,92
22845,close,-1.0,71
22846,open,1.0,65
22847,close,-1.0,30
22848,open,1.0,11
22849,close,-1.0,24
22850,open,1.0,11
22851,close,-1.0,22
22852,open,1.0,59
22853,close,-1.0,47
22854,open,1.0,87
22855,close,-1.0,41
22856,open,1.0,39
22857,close,-1.0,24
22858,open,1.0,37
22859,close,-1.0,37
22860,open,1.0,56
22861,close,-1.0,41
22862,open,1.0,34
22863,close,-1.0,51
22864,open,1.0,53
22865,close,-1.0,43
22866,open,1.0,49
22867,close,-1.0,39
22868,open,1.0,55
22869,close,-1.0,57
22870,open,1.0,49
22871,close,-1.0,41
22872,open,1.0,57
22873,close,-1.0,36
22874,open,1.0,30
22875,close,-1.0,37
22876,open,1.0,41
22877,close,-1.0,54
22878,open,1.0,47
22879,close,-1.0,35
22880,open,1.0,50
22881,close,-1.0,41
22882,open,1.0,45
22883,close,-1.0,36
22884,open,1.0,40
22885,close,-1.0,57
22886,open,1.0,50
22887,close,-1.0,32
22888,open,1.0,37
22889,close,-1.0,44
22890,open,1.0,36
22891,close,-1.0,57
22892,open,1.0,44
22893,close,-1.0,35
22894,open,1.0,58
22895,close,-1.0,38
22896,open,1.0,34
22897,close,-1.0,41
22898,open,1.0,57
22899,close,-1.0,44
22900,open,1.0,52
22901,close,-1.0,44
22902,open,1.0,44
22903,close,-1.0,72
22904,open,1.0,30
22905,close,-1.0,34
22906,open,1.0,41
22907,close,-1.0,46
22908,open,1.0,58
22909,close,-1.0,74
22910,open,1.0,23
22911,close,-1.0,55
22912,open,1.0,18
22913,close,-1.0,38
22914,open,1.0,32
22915,close,-1.0,41
22916,open,1.0,24
22917,close,-1.0,53
22918,open,1.0,87
22919,close,-1.0,38
22920,open,1.0,43
22921,close,-1.0,39
22922,open,1.0,21
22923,close,-1.0,32
22924,open,1.0,74
22925,close,-1.0,40
22926,open,1.0,43
22927,close,-1.0,37
22928,open,1.0,78
22929,close,-1.0,30
22930,open,1.0,66
22931,close,-1.0,27
22932,open,1.0,45
22933,close,-1.0,44
22934,open,1.0,43
22935,close,-1.0,51
22936,open,1.0,56
22937,close,-1.0,30
22938,open,1.0,41
22939,close,-1.0,32
22940,open,1.0,28
22941,close,-1.0,42
22942,open,1.0,40
22943,close,-1.0,52
22944,open,1.0,39
22945,close,-1.0,38
22946,open,1.0,39
22947,close,-1.0,35
22948,open,1.0,73
22949,close,-1.0,20
22950,open,1.0,31
22951,close,-1.0,36
22952,open,1.0,41
22953,close,-1.0,55
22954,open,1.0,25
22955,close,-1.0,42
22956,open,1.0,71
22957,close,-1.0,31
22958,open,1.0,58
22959,close,-1.0,26
22960,open,1.0,46
22961,close,-1.0,41
22962,open,1.0,31
22963,close,-1.0,36
22964,open,1.0,38
22965,close,-1.0,46
22966,open,1.0,31
22967,close,-1.0,32
22968,open,1.0,23
22969,close,-1.0,25
22970,open,1.0,44
22971,close,-1.0,63
22972,open,1.0,45
22973,close,-1.0,34
22974,open,1.0,37
22975,close,-1.0,26
22976,open,1.0,14
22977,close,-1.0,43
22978,open,1.0,20
22979,close,-1.0,45
22980,open,1.0,50
22981,close,-1.0,48
22982,open,1.0,42
22983,close,-1.0,65
