episode_index,split,environment,source_split,raw_segment_id,raw_episode_id,raw_episode_start,raw_episode_end,segment_start,segment_end,segment_length,task_name,language_text,language_embedding_dim,language_embedding_sha1,max_valid_actions_from_first_frame,requires_action_padding_for_chunk
2578,train,B,training,8135,65,589423,596230,594114,594178,65,lift_red_block_slider,pick up the red block from the shelf,384,216ac78327672fe4bc824703a91405e38433f48f,65,1
2579,train,B,training,8137,26,144540,152167,150226,150290,65,rotate_blue_block_left,take the blue block and rotate it left,384,66494616efcf922ae47c639ae9e1fddb7f10f9f0,65,1
2580,train,B,training,8138,61,456757,500843,470581,470645,65,lift_pink_block_drawer,lift the pink block lying in the drawer,384,5b2d18de9334deea50cea1d06a8a0037e2c4c658,65,1
2581,train,B,training,8145,30,162212,168817,167756,167793,38,lift_blue_block_table,"grasp the blue block on the table, then lift it up",384,9e018e40d971edad90af049758e4dd06305fcc50,38,1
2582,train,B,training,8146,61,456757,500843,484637,484701,65,rotate_red_block_left,rotate the red block to the left,384,812e6965d94bcc493eccd584b2a08ce9dadf4930,65,1
2583,train,B,training,8149,32,170104,180357,176533,176576,44,rotate_pink_block_left,turn the pink block left,384,869590ce0eab1c79ea39144bc47c7ffe6992cb6b,44,1
2584,train,B,training,8151,62,500844,532402,531441,531505,65,lift_pink_block_slider,in the slider grasp the pink block,384,115286914dcd95ea434762b3b54528b673ce591f,65,1
2585,train,B,training,8152,63,532403,565777,550609,550673,65,push_blue_block_right,push the blue block towards the right,384,8598c6872a0560ef553d7951daf467957f132bb5,65,1
2586,train,B,training,8156,53,322958,349180,331305,331369,65,unstack_block,remove a block from the stack,384,77ab86ead9d5abd0233f02ba8d01edd14d730914,65,1
2587,train,B,training,8159,53,322958,349180,346721,346785,65,lift_blue_block_drawer,go towards the blue block in the drawer and pick it up,384,507fbef381367eb09ff5ccb4bd5154d0eb8de6d1,65,1
2588,train,B,training,8161,52,301603,322957,309450,309514,65,lift_red_block_slider,grasp the red block lying on the shelf,384,eac4e36e14c3a50f8368a88bbbaafdc88cf2c05f,65,1
2589,train,B,training,8170,25,123655,144539,138398,138462,65,lift_pink_block_table,pick up the pink block on the table,384,b49c26b173b329718f04540433709cfcffdb73f3,65,1
2590,train,B,training,8171,50,291366,300898,292296,292341,46,lift_red_block_drawer,pick up the red block in the drawer,384,b3d42ffc810f4bf7678e8a5f0d965401b02446aa,46,1
2591,train,B,training,8175,28,153962,158236,154673,154737,65,push_blue_block_right,go slide the blue block to the right,384,8ade1cbdd92c9189a21c1de0d10552341b70efab,65,1
2592,train,B,training,8178,52,301603,322957,310224,310288,65,rotate_red_block_left,grasp the red block and turn it left,384,55a81b19fbdcd9b87e944aa74f58f471c69bcd83,65,1
2593,train,B,training,8181,63,532403,565777,561124,561188,65,rotate_pink_block_left,grasp the pink block and rotate it left,384,70cf06809b089cf783b3fcd8a337ef8944b71b49,65,1
2594,train,B,training,8183,50,291366,300898,293453,293517,65,lift_blue_block_drawer,go towards the blue block in the drawer and grasp it,384,c92c74f2a67ce24a738fc14875b7ccfb1cc93ff6,65,1
2595,train,B,training,8192,48,272233,289411,280514,280578,65,push_into_drawer,push the object into the drawer,384,6fdd4f827711cb97e7ff5569835c19e18211826f,65,1
2596,train,B,training,8194,55,356202,398271,389665,389729,65,rotate_red_block_left,take the red block and rotate it left,384,35966979f367f7a996a9aa67a673c590d0ff5e09,65,1
2597,train,B,training,8200,57,408002,424674,419982,420046,65,lift_pink_block_table,"grasp the pink block, then lift it up",384,087cf54afc0a5198ef87a6a761d911dd982cda83,65,1
2598,train,B,training,8201,48,272233,289411,274868,274908,41,lift_pink_block_table,pick up the pink block on the table,384,b49c26b173b329718f04540433709cfcffdb73f3,41,1
2599,train,B,training,8202,63,532403,565777,563319,563383,65,push_red_block_right,slide the red block to the right,384,e2e73c023f10042acf9dca157a7e7b58202281ff,65,1
2600,train,B,training,8203,59,435435,451284,448384,448448,65,rotate_pink_block_left,rotate the pink block to the left,384,687ee9c194a1ec573c114e2fb249d2a8250fbe98,65,1
2601,train,B,training,8210,53,322958,349180,339139,339203,65,lift_red_block_slider,lift the red block lying on the shelf,384,c51b85368b5e38ca51d033955b426f527d04ff85,65,1
2602,train,B,training,8214,62,500844,532402,514464,514501,38,rotate_pink_block_left,rotate the pink block to the left,384,687ee9c194a1ec573c114e2fb249d2a8250fbe98,38,1
2603,train,B,training,8218,62,500844,532402,517392,517456,65,push_into_drawer,push the object into the drawer,384,6fdd4f827711cb97e7ff5569835c19e18211826f,65,1
2604,train,B,training,8219,14,61336,66822,62349,62413,65,lift_blue_block_table,lift the blue block from the table,384,4eac1fe2581446a51eacdf5fbc9236993269dbb8,65,1
2605,train,B,training,8221,58,424675,435434,435232,435296,65,lift_red_block_slider,lift the red block lying in the cabinet,384,174a5cf1cce81003bd149c71f783c9ee659103e6,65,1
2606,train,B,training,8237,63,532403,565777,536304,536348,45,rotate_red_block_left,"grasp the red block, then rotate it left",384,8b040d1a769b3321f487d0c8c9e8105f4779d115,45,1
2607,train,B,training,8238,55,356202,398271,393756,393820,65,push_pink_block_right,push the pink block to the right,384,62b88c19800022a8267082f8f1650358647315b2,65,1
2608,train,B,training,8240,53,322958,349180,348032,348096,65,lift_pink_block_drawer,grasp the pink block in the drawer,384,9c4a3d256f23582a67a4895368ff26121582ddfd,65,1
2609,train,B,training,8242,64,565778,589422,572568,572632,65,push_red_block_left,go push the red block to the left,384,66bec0d1b96fe300e3019408ab9d9158a52df6ad,65,1
2610,train,B,training,8243,61,456757,500843,471493,471557,65,rotate_blue_block_left,grasp the blue block and rotate it left,384,3d4f1a44722753c566dd0de22954bee95a0792bb,65,1
2611,train,B,training,8245,49,289412,291365,291174,291238,65,lift_pink_block_table,"grasp the pink block on the table, then lift it up",384,7708ee643c6fd7396ed56e57419777ee6cee564e,65,1
2612,train,B,training,8246,25,123655,144539,134667,134709,43,push_red_block_left,slide the red block to the left,384,5c23ec58f4678e7e111f1518edbfaf6648bb46bd,43,1
2613,train,B,training,8254,55,356202,398271,384457,384521,65,rotate_pink_block_left,rotate the pink block towards the left,384,bfea5e7dacf48c44a4aa4475056ee0973b33b2b2,65,1
2614,train,B,training,8255,10,41202,49469,44634,44698,65,lift_red_block_slider,in the cabinet grasp the red block,384,2feccdcd98e7662c9e17c1d932d53957abea5ee2,65,1
2615,train,B,training,8263,61,456757,500843,496271,496335,65,lift_red_block_drawer,grasp the red block from the drawer,384,2603ea47db87bb3035c69ab71af2b41fd533911b,65,1
2616,train,B,training,8264,62,500844,532402,501271,501335,65,lift_blue_block_slider,in the slider pick up the blue block,384,a48ed0822d9f3787c22ebf087df252dfac48c17a,65,1
2617,train,B,training,8267,64,565778,589422,586677,586741,65,rotate_pink_block_left,rotate the pink block to the left,384,687ee9c194a1ec573c114e2fb249d2a8250fbe98,65,1
2618,train,B,training,8270,33,180358,184481,180426,180490,65,lift_blue_block_slider,lift the blue block on the shelf,384,5d185e14586828c76dd587f91b1d016224c26f60,65,1
2619,train,B,training,8273,34,184482,192092,190616,190680,65,lift_blue_block_slider,pick up the blue block from the sliding cabinet,384,2d5da59a8e1096166961560d9072fb1ffaf74a45,65,1
2620,train,B,training,8274,39,218801,223461,220603,220667,65,push_blue_block_left,push the blue block towards the left,384,a0c33934c0ac7f78e1b9b66f288d7fb8e52c08c8,65,1
2621,train,B,training,8275,5,21763,27965,25049,25113,65,lift_red_block_drawer,go towards the red block in the drawer and pick it up,384,fa06be2fefd7f5663e2bca4c839dda5ef623a36a,65,1
2622,train,B,training,8279,44,244739,265077,254125,254163,39,push_into_drawer,push the object into the drawer,384,6fdd4f827711cb97e7ff5569835c19e18211826f,39,1
2623,train,B,training,8282,62,500844,532402,523046,523110,65,lift_pink_block_drawer,lift the pink block lying in the drawer,384,5b2d18de9334deea50cea1d06a8a0037e2c4c658,65,1
2624,train,B,training,8283,14,61336,66822,64385,64449,65,lift_blue_block_table,grasp the blue block and lift it up,384,901ac62f432bc46eb02283e6689a1690c290525d,65,1
2625,train,B,training,8285,52,301603,322957,305850,305914,65,lift_blue_block_table,"grasp the blue block on the table, then lift it up",384,9e018e40d971edad90af049758e4dd06305fcc50,65,1
2626,train,B,training,8286,25,123655,144539,136053,136117,65,rotate_pink_block_right,"grasp the pink block, then turn it right",384,97df24780ed6ad527968e9de1e0631b48483fa11,65,1
2627,train,B,training,8288,32,170104,180357,172236,172300,65,lift_blue_block_slider,in the cabinet pick up the blue block,384,657c82630ccf19d610476f082f4ce07e570da876,65,1
2628,train,B,training,8291,63,532403,565777,564318,564382,65,rotate_pink_block_left,rotate the pink block 90 degrees to the left,384,debad67f529b280964b4c0351560c6bd67a7b590,65,1
2629,train,B,training,8292,47,267917,272232,272102,272166,65,push_blue_block_left,slide the blue block to the left,384,34e1e97e07e78b1a94e5bb6db4c5f6d2eaac35a0,65,1
2630,train,B,training,8293,18,79401,85087,80358,80400,43,push_blue_block_right,slide right the blue block,384,8364d5cb36dd5d8f615a0091742e2e927ade59a8,43,1
2631,train,B,training,8294,32,170104,180357,176450,176491,42,rotate_red_block_left,rotate the red block towards the left,384,a9e0abcc4b7632fbc290c61c4ad1e2d578a3d44c,42,1
2632,train,B,training,8298,55,356202,398271,387788,387852,65,lift_blue_block_table,"grasp the blue block, then lift it up",384,4926663f02a945ebabd0299d368367a5a869695a,65,1
2633,train,B,training,8299,54,349181,356201,351478,351542,65,lift_pink_block_slider,in the cabinet pick up the pink block,384,839e59b81c0d84fdcf3e67935f703649697a4ad2,65,1
2634,train,B,training,8303,29,158237,162211,160319,160383,65,push_into_drawer,push the object that it falls into the drawer,384,a842b7d8735547d8b86827d3a1e5e977cbb3f92c,65,1
2635,train,B,training,8304,53,322958,349180,342203,342267,65,lift_blue_block_drawer,go towards the blue block in the drawer and pick it up,384,507fbef381367eb09ff5ccb4bd5154d0eb8de6d1,65,1
2636,train,B,training,8308,61,456757,500843,498110,498174,65,rotate_blue_block_left,grasp the blue block and rotate it left,384,3d4f1a44722753c566dd0de22954bee95a0792bb,65,1
2637,train,B,training,8317,3,9790,20069,15732,15796,65,push_into_drawer,push the object that it falls into the drawer,384,a842b7d8735547d8b86827d3a1e5e977cbb3f92c,65,1
2638,train,B,training,8318,19,85088,94884,88826,88890,65,lift_blue_block_slider,in the cabinet grasp the blue block,384,01984cd3071ca4f24a04ae5ee77e7683a13269cd,65,1
2639,train,B,training,8319,64,565778,589422,570924,570988,65,push_blue_block_right,push the blue block to the right,384,4e0245e772e6eb46a084bff62fdaea1a95a514fa,65,1
2640,train,B,training,8325,14,61336,66822,62078,62120,43,push_pink_block_left,go slide the pink block to the left,384,722bf578cc63785eeaea7989595d915c1dea5d42,43,1
2641,train,B,training,8328,63,532403,565777,562674,562710,37,lift_blue_block_slider,in the cabinet grasp the blue block,384,01984cd3071ca4f24a04ae5ee77e7683a13269cd,37,1
2642,train,B,training,8331,17,74331,79400,78040,78104,65,lift_red_block_slider,in the slider pick up the red block,384,4209dcc2b898057b3bbee4e9de2cdb6b223a0cd6,65,1
2643,train,B,training,8335,48,272233,289411,275898,275962,65,rotate_pink_block_left,"grasp the pink block, then turn it left",384,de3f173b043eb2d7bf9c5376b746c21ca1d45edd,65,1
2644,train,B,training,8337,62,500844,532402,522671,522735,65,lift_red_block_slider,in the sliding cabinet grasp the red block,384,3d2c744d0c04588154f8792501667e5c8464407a,65,1
2645,train,B,training,8342,23,103606,114063,110039,110103,65,push_into_drawer,slide the block into the drawer,384,b8dd0c86f33096de7277562b2e1860c3fb50923b,65,1
2646,train,B,training,8347,13,58396,61335,59328,59392,65,rotate_blue_block_left,take the blue block and rotate it left,384,66494616efcf922ae47c639ae9e1fddb7f10f9f0,65,1
2647,train,B,training,8348,65,589423,596230,596010,596074,65,lift_pink_block_slider,grasp the pink block lying in the cabinet,384,c9efacadd1467f9e3900493c61a3b14458568476,65,1
2648,train,B,training,8351,57,408002,424674,424512,424576,65,push_into_drawer,slide the object into the drawer,384,041cf4d8453af1a6492248a353f57f5146b27e73,65,1
2649,train,B,training,8352,33,180358,184481,181362,181396,35,push_blue_block_left,slide the blue block towards the left,384,815979157c092feaaf7a6ff006cef4dab5d9a93b,35,1
2650,train,B,training,8355,55,356202,398271,357292,357356,65,rotate_red_block_left,take the red block and rotate it left,384,35966979f367f7a996a9aa67a673c590d0ff5e09,65,1
2651,train,B,training,8356,12,54832,58395,58033,58097,65,push_blue_block_left,push left the blue block,384,780e3f076adbd60e19482b0d1ca766b236a5caf8,65,1
2652,train,B,training,8362,57,408002,424674,411470,411534,65,rotate_pink_block_left,grasp the pink block and turn it left,384,9e2f9a562e8b07cbd7bf8b6cd7a6a94c077384a4,65,1
2653,train,B,training,8367,8,34463,38195,36210,36244,35,push_pink_block_left,slide left the pink block,384,5ced633f5b803fe006ff87edefdedcef53615830,35,1
2654,train,B,training,8371,65,589423,596230,592566,592630,65,push_pink_block_left,slide left the pink block,384,5ced633f5b803fe006ff87edefdedcef53615830,65,1
2655,train,B,training,8372,53,322958,349180,338035,338099,65,lift_pink_block_slider,in the cabinet grasp the pink block,384,c3dc03edee4432a7d9b0184001979a0ecaea3170,65,1
2656,train,B,training,8373,39,218801,223461,221363,221396,34,push_blue_block_right,sweep the blue block to the right,384,7dca460b2abb8068da8765cb1c37ed668ace033f,34,1
2657,train,B,training,8380,66,596231,598909,597044,597108,65,push_red_block_right,slide right the red block,384,ca025e5c6077d1d67b8014afd01056f4f2e56d54,65,1
2658,train,B,training,8381,55,356202,398271,371861,371925,65,rotate_blue_block_left,grasp the blue block and turn it left,384,68fff93df43c1ecbdaee03c4b97b8a861d09d67b,65,1
2659,train,B,training,8383,30,162212,168817,162559,162592,34,push_pink_block_left,sweep the pink block to the left,384,7bbea22c3d4cce1825bed139f6482d7ca3c3144e,34,1
2660,train,B,training,8385,55,356202,398271,394868,394902,35,lift_pink_block_slider,pick up the pink block in the sliding cabinet,384,888b52dd1ef48b1356e5363ea7c87c66ddb01975,35,1
2661,train,B,training,8392,42,233104,239942,238672,238736,65,push_blue_block_right,push the blue block to the right,384,4e0245e772e6eb46a084bff62fdaea1a95a514fa,65,1
2662,train,B,training,8396,63,532403,565777,544806,544870,65,lift_pink_block_slider,lift the pink block lying in the sliding cabinet,384,b09d58b273cc22f5f50c086843dd25bed75bbfed,65,1
2663,train,B,training,8398,64,565778,589422,570460,570524,65,lift_blue_block_slider,grasp the blue block lying in the slider,384,f93af5900eb059e9ded52f6bf13c776e882a445e,65,1
2664,train,B,training,8403,20,94885,96130,95045,95109,65,push_blue_block_right,push the blue block to the right,384,4e0245e772e6eb46a084bff62fdaea1a95a514fa,65,1
2665,train,B,training,8410,61,456757,500843,485134,485198,65,rotate_blue_block_left,grasp the blue block and turn it left,384,68fff93df43c1ecbdaee03c4b97b8a861d09d67b,65,1
2666,train,B,training,8417,30,162212,168817,165625,165667,43,push_blue_block_left,slide left the blue block,384,3de3f3a5483952ab233ff0baf2d15917c527f5d4,43,1
2667,train,B,training,8432,57,408002,424674,411231,411295,65,push_pink_block_left,go push the pink block to the left,384,624e49b0e9ac92f1f731ba96529663acd13dcd63,65,1
2668,train,B,training,8439,62,500844,532402,514519,514583,65,rotate_pink_block_left,rotate the pink block towards the left,384,bfea5e7dacf48c44a4aa4475056ee0973b33b2b2,65,1
2669,train,B,training,8440,44,244739,265077,262718,262754,37,push_blue_block_right,push the blue block towards the right,384,d68b71bd3ad88d4307d79f471d8dad2fa0eb9d45,37,1
2670,train,B,training,8441,6,27966,29481,29203,29267,65,rotate_blue_block_right,take the blue block and turn it right,384,97a62c3a4f3abda2dbd8d0b0d7c3259d950956b3,65,1
2671,train,B,training,8443,65,589423,596230,595504,595568,65,push_pink_block_left,push the pink block towards the left,384,130041d9dfe341a304c59772e119b71529987007,65,1
2672,train,B,training,8450,10,41202,49469,43172,43236,65,rotate_blue_block_right,rotate the blue block towards the right,384,4bb8eaddfb063331d043d6bff032e354c704b7af,65,1
2673,train,B,training,8452,56,398272,408001,400529,400593,65,push_blue_block_left,slide left the blue block,384,3ad5829765d56902f53da030e6e0896b58c19588,65,1
2674,train,B,training,8463,12,54832,58395,56494,56535,42,push_red_block_left,slide the red block to the left,384,5c23ec58f4678e7e111f1518edbfaf6648bb46bd,42,1
2675,train,B,training,8466,5,21763,27965,23614,23678,65,rotate_blue_block_left,grasp the blue block and turn it left,384,95d6f3c5369b153c143a4052a87409686fdfd408,65,1
2676,train,B,training,8467,62,500844,532402,519594,519658,65,rotate_red_block_left,rotate the red block to the left,384,812e6965d94bcc493eccd584b2a08ce9dadf4930,65,1
