episode_index,split,environment,source_split,raw_segment_id,raw_episode_id,raw_episode_start,raw_episode_end,segment_start,segment_end,segment_length,task_name,language_text,language_embedding_dim,language_embedding_sha1,max_valid_actions_from_first_frame,requires_action_padding_for_chunk
10862,train,B,training,17532,63,532403,565777,549017,549081,65,push_blue_block_right,push right the blue block,384,1dd3bdaaca290fa4e79130e1438a28f6a614fccb,65,1
10863,train,B,training,17535,56,398272,408001,405240,405304,65,push_red_block_right,slide the red block towards the right,384,486a13630c24209867e863f9d4609dcf011d9e27,65,1
10864,train,B,training,17537,57,408002,424674,420559,420595,37,push_blue_block_left,go push the blue block to the left,384,f5b257c47e60c5db6d2b6cba710661bb7771c206,37,1
10865,train,B,training,17539,56,398272,408001,401709,401773,65,push_red_block_left,go slide the red block to the left,384,4f49e32c3c49dadc5b8061232b83071503ccd911,65,1
10866,train,B,training,17540,61,456757,500843,492117,492154,38,rotate_red_block_left,grasp the red block and turn it left,384,55a81b19fbdcd9b87e944aa74f58f471c69bcd83,38,1
10867,train,B,training,17542,63,532403,565777,563238,563302,65,push_red_block_left,go push the red block to the left,384,66bec0d1b96fe300e3019408ab9d9158a52df6ad,65,1
10868,train,B,training,17555,57,408002,424674,408020,408084,65,push_blue_block_left,push the blue block towards the left,384,a0c33934c0ac7f78e1b9b66f288d7fb8e52c08c8,65,1
10869,train,B,training,17556,33,180358,184481,181387,181451,65,push_blue_block_left,go push the blue block to the left,384,f5b257c47e60c5db6d2b6cba710661bb7771c206,65,1
10870,train,B,training,17559,18,79401,85087,82205,82251,47,push_red_block_right,go push the red block to the right,384,64a95f4507723c19e9da9f78abf24ce30f29af6e,47,1
10871,train,B,training,17564,7,29482,34462,34247,34311,65,push_red_block_left,slide the red block to the left,384,5c23ec58f4678e7e111f1518edbfaf6648bb46bd,65,1
10872,train,B,training,17567,45,265078,267288,265439,265503,65,rotate_pink_block_left,grasp the pink block and turn it left,384,9e2f9a562e8b07cbd7bf8b6cd7a6a94c077384a4,65,1
10873,train,B,training,17570,63,532403,565777,537872,537910,39,push_red_block_left,go push the red block to the left,384,66bec0d1b96fe300e3019408ab9d9158a52df6ad,39,1
10874,train,B,training,17571,61,456757,500843,485949,485985,37,push_blue_block_right,slide the blue block towards the right,384,8feb19678f28a3ddd18b3d0e033516c97c226382,37,1
10875,train,B,training,17573,26,144540,152167,151977,152041,65,rotate_blue_block_right,rotate the blue block towards the right,384,4bb8eaddfb063331d043d6bff032e354c704b7af,65,1
10876,train,B,training,17578,50,291366,300898,295951,296015,65,push_pink_block_right,push the pink block towards the right,384,141fffb7117714fd011b3fb79d774f36c13517ce,65,1
10877,train,B,training,17579,61,456757,500843,494256,494320,65,rotate_blue_block_left,take the blue block and rotate it left,384,66494616efcf922ae47c639ae9e1fddb7f10f9f0,65,1
10878,train,B,training,17583,61,456757,500843,473705,473769,65,rotate_blue_block_right,rotate right the blue block,384,4e1bfda8fa001d386d95f0b2b3e61c31960dd640,65,1
10879,train,B,training,17585,44,244739,265077,264965,265029,65,push_red_block_left,go push the red block to the left,384,66bec0d1b96fe300e3019408ab9d9158a52df6ad,65,1
10880,train,B,training,17588,55,356202,398271,364293,364357,65,push_blue_block_right,push right the blue block,384,1dd3bdaaca290fa4e79130e1438a28f6a614fccb,65,1
10881,train,B,training,17591,39,218801,223461,221346,221391,46,push_blue_block_right,push right the blue block,384,1dd3bdaaca290fa4e79130e1438a28f6a614fccb,46,1
10882,train,B,training,17592,14,61336,66822,63525,63589,65,rotate_blue_block_left,"grasp the blue block, then rotate it left",384,1a85a0d649bf047f867ebbe35552e7d4eb259dee,65,1
10883,train,B,training,17597,55,356202,398271,387472,387536,65,rotate_blue_block_right,rotate right the blue block,384,4e1bfda8fa001d386d95f0b2b3e61c31960dd640,65,1
10884,train,B,training,17601,14,61336,66822,65027,65091,65,push_blue_block_left,push the blue block to the left,384,d0ae78bafa6d8418dbf84197e3dd2abe3a8769d2,65,1
10885,train,B,training,17603,26,144540,152167,152041,152105,65,push_blue_block_left,push the blue block to the left,384,d0ae78bafa6d8418dbf84197e3dd2abe3a8769d2,65,1
10886,train,B,training,17606,19,85088,94884,94527,94591,65,rotate_pink_block_left,"grasp the pink block, then turn it left",384,de3f173b043eb2d7bf9c5376b746c21ca1d45edd,65,1
10887,train,B,training,17607,63,532403,565777,554634,554698,65,push_red_block_right,sweep the red block to the right,384,3742390a8ebdea180835091333a6b33107658769,65,1
10888,train,B,training,17609,59,435435,451284,448469,448533,65,rotate_pink_block_left,rotate the pink block to the left,384,687ee9c194a1ec573c114e2fb249d2a8250fbe98,65,1
10889,train,B,training,17612,7,29482,34462,31951,31998,48,push_red_block_right,go push the red block to the right,384,64a95f4507723c19e9da9f78abf24ce30f29af6e,48,1
10890,train,B,training,17617,25,123655,144539,124755,124819,65,rotate_pink_block_right,take the pink block and rotate it right,384,209df8370f782818deb68778288e7f0e4d1ab8b7,65,1
10891,train,B,training,17619,64,565778,589422,575062,575109,48,rotate_blue_block_left,grasp the blue block and rotate it left,384,3d4f1a44722753c566dd0de22954bee95a0792bb,48,1
10892,train,B,training,17620,1,3687,7911,4549,4582,34,push_blue_block_left,go slide the blue block to the left,384,cddc500bacd63cc0157f1fc1d45052996999fd23,34,1
10893,train,B,training,17621,64,565778,589422,566984,567048,65,rotate_blue_block_left,take the blue block and rotate it left,384,66494616efcf922ae47c639ae9e1fddb7f10f9f0,65,1
10894,train,B,training,17624,5,21763,27965,25141,25205,65,push_red_block_left,slide the red block to the left,384,5c23ec58f4678e7e111f1518edbfaf6648bb46bd,65,1
10895,train,B,training,17625,37,204387,212690,205244,205284,41,rotate_blue_block_left,take the blue block and rotate it left,384,66494616efcf922ae47c639ae9e1fddb7f10f9f0,41,1
10896,train,B,training,17626,7,29482,34462,31404,31468,65,push_red_block_left,go slide the red block to the left,384,4f49e32c3c49dadc5b8061232b83071503ccd911,65,1
10897,train,B,training,17627,60,451285,456756,454771,454835,65,push_blue_block_left,push the blue block to the left,384,d0ae78bafa6d8418dbf84197e3dd2abe3a8769d2,65,1
10898,train,B,training,17631,50,291366,300898,295588,295652,65,push_pink_block_left,push left the pink block,384,08c1578b5020868a9ec2308ad7895f49743cb133,65,1
10899,train,B,training,17634,50,291366,300898,293204,293247,44,push_pink_block_left,push left the pink block,384,08c1578b5020868a9ec2308ad7895f49743cb133,44,1
10900,train,B,training,17637,40,223462,228697,227602,227666,65,push_red_block_right,go slide the red block to the right,384,8de32701658d1a4672fff982dd8d72f0cc5311b2,65,1
10901,train,B,training,17641,18,79401,85087,81782,81830,49,push_blue_block_left,slide the blue block to the left,384,34e1e97e07e78b1a94e5bb6db4c5f6d2eaac35a0,49,1
10902,train,B,training,17642,50,291366,300898,296519,296563,45,push_blue_block_left,slide left the blue block,384,3de3f3a5483952ab233ff0baf2d15917c527f5d4,45,1
10903,train,B,training,17644,26,144540,152167,147030,147094,65,push_pink_block_right,slide the pink block towards the right,384,fcfa7dfcd55c1733dae0378d56a521589f2d8437,65,1
10904,train,B,training,17647,56,398272,408001,400778,400842,65,push_blue_block_right,slide the blue block to the right,384,095734881ae65c354b8095e880921d166ec24bfd,65,1
10905,train,B,training,17654,64,565778,589422,566448,566485,38,push_blue_block_right,push right the blue block,384,1dd3bdaaca290fa4e79130e1438a28f6a614fccb,38,1
10906,train,B,training,17659,59,435435,451284,450323,450387,65,rotate_red_block_left,take the red block and turn it left,384,d55eebbbab34d1898db8fccacd253916a5fdb7bc,65,1
10907,train,B,training,17664,30,162212,168817,164599,164663,65,push_blue_block_left,slide the blue block to the left,384,34e1e97e07e78b1a94e5bb6db4c5f6d2eaac35a0,65,1
10908,train,B,training,17667,53,322958,349180,323390,323454,65,push_red_block_right,go slide the red block to the right,384,a2a41a7d0a9909f90f963b95b7270a5c35fb0992,65,1
10909,train,B,training,17677,55,356202,398271,380356,380420,65,push_pink_block_left,slide the pink block to the left,384,64d28ca24d30efc7136171e7c094c10d23d28d1f,65,1
10910,train,B,training,17681,39,218801,223461,221811,221875,65,push_red_block_left,slide left the red block,384,aa1a12622941a22d26abaf0497ace50e99f2c473,65,1
10911,train,B,training,17689,16,72876,74330,73476,73540,65,push_blue_block_left,push the blue block to the left,384,d0ae78bafa6d8418dbf84197e3dd2abe3a8769d2,65,1
10912,train,B,training,17694,62,500844,532402,514098,514162,65,push_pink_block_left,slide the pink block to the left,384,64d28ca24d30efc7136171e7c094c10d23d28d1f,65,1
10913,train,B,training,17695,56,398272,408001,400176,400240,65,push_pink_block_left,slide left the pink block,384,5ced633f5b803fe006ff87edefdedcef53615830,65,1
10914,train,B,training,17697,66,596231,598909,597037,597101,65,push_red_block_right,push the red block to the right,384,3499dbf0b0879b452003ccb60990c6826ff35a8d,65,1
10915,train,B,training,17706,50,291366,300898,295955,296019,65,push_pink_block_right,push the pink block towards the right,384,141fffb7117714fd011b3fb79d774f36c13517ce,65,1
10916,train,B,training,17710,25,123655,144539,125297,125361,65,push_red_block_left,go push the red block to the left,384,66bec0d1b96fe300e3019408ab9d9158a52df6ad,65,1
10917,train,B,training,17711,57,408002,424674,417305,417339,35,push_pink_block_right,go slide the pink block to the right,384,01ef61e13d1d46537570bd8d0286f6d1f125a523,35,1
10918,train,B,training,17713,11,49470,54831,52769,52815,47,push_red_block_left,go slide the red block to the left,384,4f49e32c3c49dadc5b8061232b83071503ccd911,47,1
10919,train,B,training,17721,63,532403,565777,564423,564487,65,push_pink_block_right,slide the pink block to the right,384,4b155e011a41adfd4e6625d546138db797c19ba0,65,1
10920,train,B,training,17726,44,244739,265077,255862,255926,65,rotate_red_block_right,rotate the red block to the right,384,8c999fe9e41c2d543a9c5474ce95c3d11e5135c2,65,1
10921,train,B,training,17727,25,123655,144539,142032,142096,65,push_pink_block_right,go push the pink block to the right,384,20e6abd129687eaa99549b0f79259022761b6757,65,1
10922,train,B,training,17728,3,9790,20069,18636,18684,49,push_red_block_left,go slide the red block to the left,384,4f49e32c3c49dadc5b8061232b83071503ccd911,49,1
10923,train,B,training,17729,57,408002,424674,414018,414082,65,rotate_blue_block_right,grasp the blue block and turn it right,384,7230ce90a3fdf9d7cfc12e02ea62c6458720986f,65,1
10924,train,B,training,17733,32,170104,180357,170676,170740,65,rotate_pink_block_right,"grasp the pink block, then turn it right",384,97df24780ed6ad527968e9de1e0631b48483fa11,65,1
10925,train,B,training,17750,57,408002,424674,411239,411303,65,push_pink_block_left,push left the pink block,384,08c1578b5020868a9ec2308ad7895f49743cb133,65,1
10926,train,B,training,17752,64,565778,589422,587111,587175,65,push_pink_block_right,slide right the pink block,384,c2f0c53423a9f41b5e650a6cca022d2e4bbf1801,65,1
10927,train,B,training,17754,61,456757,500843,466477,466541,65,push_pink_block_right,sweep the pink block to the right,384,3c93eaa45dbf4f80499d667dd3f68fd6f4de8ba5,65,1
10928,train,B,training,17755,12,54832,58395,54852,54916,65,rotate_pink_block_right,rotate the pink block towards the right,384,e8d3aa39e138b429a5f67a6f5b711af9cfc2f43e,65,1
10929,train,B,training,17756,10,41202,49469,45753,45817,65,push_pink_block_right,slide the pink block towards the right,384,fcfa7dfcd55c1733dae0378d56a521589f2d8437,65,1
10930,train,B,training,17758,25,123655,144539,134762,134800,39,rotate_blue_block_right,grasp the blue block and rotate it right,384,b248b50bb67a76ec933a1417243076345fdc7f44,39,1
10931,train,B,training,17760,25,123655,144539,129048,129112,65,push_pink_block_right,go push the pink block to the right,384,20e6abd129687eaa99549b0f79259022761b6757,65,1
10932,train,B,training,17762,39,218801,223461,221812,221876,65,push_red_block_left,go slide the red block to the left,384,4f49e32c3c49dadc5b8061232b83071503ccd911,65,1
10933,train,B,training,17764,62,500844,532402,521247,521311,65,rotate_blue_block_right,rotate the blue block towards the right,384,4bb8eaddfb063331d043d6bff032e354c704b7af,65,1
10934,train,B,training,17769,61,456757,500843,481418,481482,65,rotate_blue_block_right,rotate the blue block to the right,384,5992e239eb44b0758ad96a40fd7f6be37648c5ae,65,1
10935,train,B,training,17773,50,291366,300898,296008,296072,65,push_pink_block_right,sweep the pink block to the right,384,3c93eaa45dbf4f80499d667dd3f68fd6f4de8ba5,65,1
10936,train,B,training,17774,45,265078,267288,267138,267202,65,push_pink_block_left,slide the pink block towards the left,384,7a54cce9b76747eaf703d94599e7523d48414bda,65,1
10937,train,B,training,17775,25,123655,144539,136297,136361,65,push_pink_block_right,push the pink block to the right,384,62b88c19800022a8267082f8f1650358647315b2,65,1
10938,train,B,training,17776,23,103606,114063,111788,111852,65,push_pink_block_right,push right the pink block,384,30807fed4d9963f7e5992823e1259898984ae58e,65,1
10939,train,B,training,17777,32,170104,180357,177378,177442,65,rotate_pink_block_right,turn the pink block right,384,49e2843caa0f977800fdedab15f5ad80eafff0ee,65,1
10940,train,B,training,17779,23,103606,114063,112565,112629,65,push_pink_block_right,go push the pink block to the right,384,20e6abd129687eaa99549b0f79259022761b6757,65,1
10941,train,B,training,17780,25,123655,144539,125045,125109,65,push_pink_block_left,slide the pink block to the left,384,64d28ca24d30efc7136171e7c094c10d23d28d1f,65,1
10942,train,B,training,17781,48,272233,289411,285822,285886,65,push_pink_block_left,push left the pink block,384,08c1578b5020868a9ec2308ad7895f49743cb133,65,1
10943,train,B,training,17784,62,500844,532402,504061,504125,65,push_pink_block_right,slide the pink block towards the right,384,fcfa7dfcd55c1733dae0378d56a521589f2d8437,65,1
10944,train,B,training,17796,47,267917,272232,271737,271775,39,rotate_blue_block_right,rotate right the blue block,384,4e1bfda8fa001d386d95f0b2b3e61c31960dd640,39,1
10945,train,B,training,17797,53,322958,349180,333096,333160,65,push_pink_block_left,slide the pink block to the left,384,64d28ca24d30efc7136171e7c094c10d23d28d1f,65,1
10946,train,B,training,17799,30,162212,168817,165408,165472,65,rotate_blue_block_right,rotate the blue block towards the right,384,4bb8eaddfb063331d043d6bff032e354c704b7af,65,1
10947,train,B,training,17802,55,356202,398271,372376,372440,65,rotate_blue_block_right,rotate the blue block to the right,384,5992e239eb44b0758ad96a40fd7f6be37648c5ae,65,1
10948,train,B,training,17808,32,170104,180357,170671,170735,65,rotate_pink_block_right,"grasp the pink block, then rotate it right",384,d24993a3d88f96d0ae405575e4eabd8c9d8f859e,65,1
10949,train,B,training,17809,61,456757,500843,472981,473017,37,push_pink_block_left,push left the pink block,384,08c1578b5020868a9ec2308ad7895f49743cb133,37,1
10950,train,B,training,17813,26,144540,152167,151451,151489,39,rotate_pink_block_right,rotate the pink block to the right,384,8ba9a5fd7a29ba3426869474c925f82798a0c9e3,39,1
10951,train,B,training,17821,12,54832,58395,54848,54912,65,rotate_pink_block_right,grasp the pink block and rotate it right,384,bfe0078310785e85dc631f905edbd7596c7fceed,65,1
10952,train,B,training,17827,3,9790,20069,17492,17556,65,rotate_red_block_right,rotate the red block towards the right,384,8c8703c17924fd6c887c624c0a89074584f6d15d,65,1
10953,train,B,training,17833,63,532403,565777,558309,558373,65,rotate_pink_block_right,rotate the pink block towards the right,384,e8d3aa39e138b429a5f67a6f5b711af9cfc2f43e,65,1
10954,train,B,training,17835,58,424675,435434,427339,427403,65,rotate_pink_block_right,turn the pink block right,384,49e2843caa0f977800fdedab15f5ad80eafff0ee,65,1
10955,train,B,training,17841,25,123655,144539,124870,124934,65,rotate_pink_block_right,rotate the pink block towards the right,384,e8d3aa39e138b429a5f67a6f5b711af9cfc2f43e,65,1
10956,train,B,training,17847,41,228698,233103,229648,229712,65,rotate_pink_block_right,take the pink block and rotate it right,384,209df8370f782818deb68778288e7f0e4d1ab8b7,65,1
10957,train,B,training,17851,11,49470,54831,52204,52268,65,rotate_pink_block_right,"grasp the pink block, then turn it right",384,97df24780ed6ad527968e9de1e0631b48483fa11,65,1
10958,train,B,training,17853,19,85088,94884,94123,94187,65,rotate_red_block_right,rotate the red block towards the right,384,8c8703c17924fd6c887c624c0a89074584f6d15d,65,1
