environment,run_index,gripper_state,state_value,run_length_frames
B,8536,open,1.0,36
B,8537,close,-1.0,22
B,8538,open,1.0,35
B,8539,close,-1.0,44
B,8540,open,1.0,61
B,8541,close,-1.0,37
B,8542,open,1.0,24
B,8543,close,-1.0,21
B,8544,open,1.0,58
B,8545,close,-1.0,33
B,8546,open,1.0,74
B,8547,close,-1.0,47
B,8548,open,1.0,69
B,8549,close,-1.0,44
B,8550,open,1.0,32
B,8551,close,-1.0,22
B,8552,open,1.0,44
B,8553,close,-1.0,33
B,8554,open,1.0,27
B,8555,close,-1.0,49
B,8556,open,1.0,63
B,8557,close,-1.0,43
B,8558,open,1.0,31
B,8559,close,-1.0,23
B,8560,open,1.0,21
B,8561,close,-1.0,14
B,8562,open,1.0,36
B,8563,close,-1.0,33
B,8564,open,1.0,58
B,8565,close,-1.0,43
B,8566,open,1.0,113
B,8567,close,-1.0,40
B,8568,open,1.0,20
B,8569,close,-1.0,55
B,8570,open,1.0,40
B,8571,close,-1.0,33
B,8572,open,1.0,30
B,8573,close,-1.0,20
B,8574,open,1.0,38
B,8575,close,-1.0,35
B,8576,open,1.0,49
B,8577,close,-1.0,47
B,8578,open,1.0,40
B,8579,close,-1.0,41
B,8580,open,1.0,38
B,8581,close,-1.0,23
B,8582,open,1.0,27
B,8583,close,-1.0,31
B,8584,open,1.0,23
B,8585,close,-1.0,28
B,8586,open,1.0,28
B,8587,close,-1.0,40
B,8588,open,1.0,48
B,8589,close,-1.0,27
B,8590,open,1.0,70
B,8591,close,-1.0,32
B,8592,open,1.0,76
B,8593,close,-1.0,44
B,8594,open,1.0,34
B,8595,close,-1.0,28
B,8596,open,1.0,81
B,8597,close,-1.0,41
B,8598,open,1.0,44
B,8599,close,-1.0,58
B,8600,open,1.0,53
B,8601,close,-1.0,62
B,8602,open,1.0,45
B,8603,close,-1.0,41
B,8604,open,1.0,54
B,8605,close,-1.0,48
B,8606,open,1.0,39
B,8607,close,-1.0,20
B,8608,open,1.0,45
B,8609,close,-1.0,29
B,8610,open,1.0,65
B,8611,close,-1.0,31
B,8612,open,1.0,59
B,8613,close,-1.0,24
B,8614,open,1.0,35
B,8615,close,-1.0,37
B,8616,open,1.0,33
B,8617,close,-1.0,32
B,8618,open,1.0,31
B,8619,close,-1.0,31
B,8620,open,1.0,45
B,8621,close,-1.0,46
B,8622,open,1.0,47
B,8623,close,-1.0,37
B,8624,open,1.0,48
B,8625,close,-1.0,33
B,8626,open,1.0,48
B,8627,close,-1.0,27
B,8628,open,1.0,23
B,8629,close,-1.0,30
B,8630,open,1.0,51
B,8631,close,-1.0,35
B,8632,open,1.0,39
B,8633,close,-1.0,40
B,8634,open,1.0,41
B,8635,close,-1.0,32
B,8636,open,1.0,67
B,8637,close,-1.0,32
B,8638,open,1.0,28
B,8639,close,-1.0,43
B,8640,open,1.0,18
B,8641,close,-1.0,42
B,8642,open,1.0,20
B,8643,close,-1.0,30
B,8644,open,1.0,54
B,8645,close,-1.0,35
B,8646,open,1.0,38
B,8647,close,-1.0,19
B,8648,open,1.0,40
B,8649,close,-1.0,40
B,8650,open,1.0,47
B,8651,close,-1.0,36
B,8652,open,1.0,36
B,8653,close,-1.0,37
B,8654,open,1.0,46
B,8655,close,-1.0,36
B,8656,open,1.0,22
B,8657,close,-1.0,32
B,8658,open,1.0,28
B,8659,close,-1.0,33
B,8660,open,1.0,32
B,8661,close,-1.0,33
B,8662,open,1.0,62
B,8663,close,-1.0,31
B,8664,open,1.0,24
B,8665,close,-1.0,28
B,8666,open,1.0,71
B,8667,close,-1.0,24
B,8668,open,1.0,61
B,8669,close,-1.0,33
B,8670,open,1.0,54
B,8671,close,-1.0,36
B,8672,open,1.0,27
B,8673,close,-1.0,23
B,8674,open,1.0,48
B,8675,close,-1.0,35
B,8676,open,1.0,45
B,8677,close,-1.0,35
B,8678,open,1.0,25
B,8679,close,-1.0,34
B,8680,open,1.0,14
B,8681,close,-1.0,38
B,8682,open,1.0,67
B,8683,close,-1.0,52
B,8684,open,1.0,20
B,8685,close,-1.0,30
B,8686,open,1.0,59
B,8687,close,-1.0,33
B,8688,open,1.0,30
B,8689,close,-1.0,26
B,8690,open,1.0,42
B,8691,close,-1.0,52
B,8692,open,1.0,22
B,8693,close,-1.0,35
B,8694,open,1.0,44
B,8695,close,-1.0,36
B,8696,open,1.0,38
B,8697,close,-1.0,52
B,8698,open,1.0,52
B,8699,close,-1.0,44
B,8700,open,1.0,24
B,8701,close,-1.0,22
B,8702,open,1.0,32
B,8703,close,-1.0,26
B,8704,open,1.0,28
B,8705,close,-1.0,30
B,8706,open,1.0,41
B,8707,close,-1.0,35
B,8708,open,1.0,29
B,8709,close,-1.0,28
B,8710,open,1.0,62
B,8711,close,-1.0,38
B,8712,open,1.0,39
B,8713,close,-1.0,49
B,8714,open,1.0,59
B,8715,close,-1.0,45
B,8716,open,1.0,37
B,8717,close,-1.0,36
B,8718,open,1.0,28
B,8719,close,-1.0,36
B,8720,open,1.0,31
B,8721,close,-1.0,21
B,8722,open,1.0,55
B,8723,close,-1.0,30
B,8724,open,1.0,15
B,8725,close,-1.0,57
B,8726,open,1.0,16
B,8727,close,-1.0,48
B,8728,open,1.0,36
B,8729,close,-1.0,30
B,8730,open,1.0,43
B,8731,close,-1.0,42
B,8732,open,1.0,66
B,8733,close,-1.0,34
B,8734,open,1.0,36
B,8735,close,-1.0,72
B,8736,open,1.0,39
B,8737,close,-1.0,30
B,8738,open,1.0,60
B,8739,close,-1.0,28
B,8740,open,1.0,20
B,8741,close,-1.0,32
B,8742,open,1.0,19
B,8743,close,-1.0,21
B,8744,open,1.0,37
B,8745,close,-1.0,30
B,8746,open,1.0,45
B,8747,close,-1.0,34
B,8748,open,1.0,70
B,8749,close,-1.0,41
B,8750,open,1.0,44
B,8751,close,-1.0,46
B,8752,open,1.0,51
B,8753,close,-1.0,35
B,8754,open,1.0,40
B,8755,close,-1.0,37
B,8756,open,1.0,36
B,8757,close,-1.0,32
B,8758,open,1.0,47
B,8759,close,-1.0,24
B,8760,open,1.0,51
B,8761,close,-1.0,56
B,8762,open,1.0,28
B,8763,close,-1.0,33
B,8764,open,1.0,27
B,8765,close,-1.0,27
B,8766,open,1.0,21
B,8767,close,-1.0,28
B,8768,open,1.0,18
B,8769,close,-1.0,28
B,8770,open,1.0,57
B,8771,close,-1.0,28
B,8772,open,1.0,17
B,8773,close,-1.0,29
B,8774,open,1.0,61
B,8775,close,-1.0,38
B,8776,open,1.0,34
B,8777,close,-1.0,71
B,8778,open,1.0,34
B,8779,close,-1.0,81
B,8780,open,1.0,76
B,8781,close,-1.0,39
B,8782,open,1.0,32
B,8783,close,-1.0,32
B,8784,open,1.0,53
B,8785,close,-1.0,53
B,8786,open,1.0,43
B,8787,close,-1.0,42
B,8788,open,1.0,38
B,8789,close,-1.0,24
B,8790,open,1.0,69
B,8791,close,-1.0,33
B,8792,open,1.0,44
B,8793,close,-1.0,28
B,8794,open,1.0,63
B,8795,close,-1.0,40
B,8796,open,1.0,41
B,8797,close,-1.0,35
B,8798,open,1.0,57
B,8799,close,-1.0,38
B,8800,open,1.0,50
B,8801,close,-1.0,47
B,8802,open,1.0,53
B,8803,close,-1.0,47
B,8804,open,1.0,53
B,8805,close,-1.0,35
B,8806,open,1.0,58
B,8807,close,-1.0,38
B,8808,open,1.0,30
B,8809,close,-1.0,23
B,8810,open,1.0,51
B,8811,close,-1.0,37
B,8812,open,1.0,52
B,8813,close,-1.0,24
B,8814,open,1.0,64
B,8815,close,-1.0,36
B,8816,open,1.0,44
B,8817,close,-1.0,51
B,8818,open,1.0,36
B,8819,close,-1.0,24
B,8820,open,1.0,50
B,8821,close,-1.0,38
B,8822,open,1.0,41
B,8823,close,-1.0,27
B,8824,open,1.0,59
B,8825,close,-1.0,30
B,8826,open,1.0,42
B,8827,close,-1.0,33
B,8828,open,1.0,31
B,8829,close,-1.0,39
B,8830,open,1.0,53
B,8831,close,-1.0,40
B,8832,open,1.0,33
B,8833,close,-1.0,27
B,8834,open,1.0,32
B,8835,close,-1.0,38
B,8836,open,1.0,51
B,8837,close,-1.0,58
B,8838,open,1.0,24
B,8839,close,-1.0,29
B,8840,open,1.0,32
B,8841,close,-1.0,33
B,8842,open,1.0,33
B,8843,close,-1.0,31
B,8844,open,1.0,28
B,8845,close,-1.0,34
B,8846,open,1.0,40
B,8847,close,-1.0,26
B,8848,open,1.0,33
B,8849,close,-1.0,36
B,8850,open,1.0,41
B,8851,close,-1.0,39
B,8852,open,1.0,33
B,8853,close,-1.0,41
B,8854,open,1.0,58
B,8855,close,-1.0,27
B,8856,open,1.0,85
B,8857,close,-1.0,53
B,8858,open,1.0,32
B,8859,close,-1.0,26
B,8860,open,1.0,40
B,8861,close,-1.0,34
B,8862,open,1.0,33
B,8863,close,-1.0,64
B,8864,open,1.0,32
B,8865,close,-1.0,37
B,8866,open,1.0,38
B,8867,close,-1.0,35
B,8868,open,1.0,45
B,8869,close,-1.0,39
B,8870,open,1.0,37
B,8871,close,-1.0,24
B,8872,open,1.0,34
B,8873,close,-1.0,41
B,8874,open,1.0,34
B,8875,close,-1.0,43
B,8876,open,1.0,37
B,8877,close,-1.0,37
B,8878,open,1.0,32
B,8879,close,-1.0,39
B,8880,open,1.0,52
B,8881,close,-1.0,32
B,8882,open,1.0,44
B,8883,close,-1.0,45
B,8884,open,1.0,37
B,8885,close,-1.0,38
B,8886,open,1.0,22
B,8887,close,-1.0,28
B,8888,open,1.0,47
B,8889,close,-1.0,32
B,8890,open,1.0,42
B,8891,close,-1.0,36
B,8892,open,1.0,45
B,8893,close,-1.0,74
B,8894,open,1.0,35
B,8895,close,-1.0,29
B,8896,open,1.0,55
B,8897,close,-1.0,44
B,8898,open,1.0,55
B,8899,close,-1.0,46
B,8900,open,1.0,62
B,8901,close,-1.0,41
B,8902,open,1.0,49
B,8903,close,-1.0,29
B,8904,open,1.0,65
B,8905,close,-1.0,51
B,8906,open,1.0,39
B,8907,close,-1.0,45
B,8908,open,1.0,33
B,8909,close,-1.0,25
B,8910,open,1.0,66
B,8911,close,-1.0,27
B,8912,open,1.0,49
B,8913,close,-1.0,37
B,8914,open,1.0,60
B,8915,close,-1.0,39
B,8916,open,1.0,36
B,8917,close,-1.0,58
B,8918,open,1.0,51
B,8919,close,-1.0,36
B,8920,open,1.0,42
B,8921,close,-1.0,40
B,8922,open,1.0,39
B,8923,close,-1.0,20
B,8924,open,1.0,62
B,8925,close,-1.0,27
B,8926,open,1.0,39
B,8927,close,-1.0,33
B,8928,open,1.0,40
B,8929,close,-1.0,55
B,8930,open,1.0,34
B,8931,close,-1.0,30
B,8932,open,1.0,48
B,8933,close,-1.0,37
B,8934,open,1.0,38
B,8935,close,-1.0,38
B,8936,open,1.0,46
B,8937,close,-1.0,37
B,8938,open,1.0,39
B,8939,close,-1.0,41
B,8940,open,1.0,37
B,8941,close,-1.0,20
B,8942,open,1.0,55
B,8943,close,-1.0,37
B,8944,open,1.0,126
B,8945,close,-1.0,28
B,8946,open,1.0,69
B,8947,close,-1.0,42
B,8948,open,1.0,41
B,8949,close,-1.0,47
B,8950,open,1.0,34
B,8951,close,-1.0,27
B,8952,open,1.0,50
B,8953,close,-1.0,49
B,8954,open,1.0,61
B,8955,close,-1.0,29
B,8956,open,1.0,50
B,8957,close,-1.0,32
B,8958,open,1.0,72
B,8959,close,-1.0,31
B,8960,open,1.0,32
B,8961,close,-1.0,41
B,8962,open,1.0,44
B,8963,close,-1.0,33
B,8964,open,1.0,56
B,8965,close,-1.0,28
B,8966,open,1.0,44
B,8967,close,-1.0,37
B,8968,open,1.0,59
B,8969,close,-1.0,24
B,8970,open,1.0,57
B,8971,close,-1.0,42
B,8972,open,1.0,36
B,8973,close,-1.0,25
B,8974,open,1.0,26
B,8975,close,-1.0,33
B,8976,open,1.0,51
B,8977,close,-1.0,49
B,8978,open,1.0,32
B,8979,close,-1.0,36
B,8980,open,1.0,26
B,8981,close,-1.0,20
B,8982,open,1.0,38
B,8983,close,-1.0,33
B,8984,open,1.0,48
B,8985,close,-1.0,37
B,8986,open,1.0,21
B,8987,close,-1.0,24
B,8988,open,1.0,63
B,8989,close,-1.0,45
B,8990,open,1.0,49
B,8991,close,-1.0,51
B,8992,open,1.0,51
B,8993,close,-1.0,40
B,8994,open,1.0,34
B,8995,close,-1.0,33
B,8996,open,1.0,68
B,8997,close,-1.0,35
B,8998,open,1.0,60
B,8999,close,-1.0,31
B,9000,open,1.0,49
B,9001,close,-1.0,35
B,9002,open,1.0,39
B,9003,close,-1.0,42
B,9004,open,1.0,44
B,9005,close,-1.0,41
B,9006,open,1.0,51
B,9007,close,-1.0,30
B,9008,open,1.0,52
B,9009,close,-1.0,27
B,9010,open,1.0,27
B,9011,close,-1.0,34
B,9012,open,1.0,52
B,9013,close,-1.0,32
B,9014,open,1.0,36
B,9015,close,-1.0,76
B,9016,open,1.0,37
B,9017,close,-1.0,48
B,9018,open,1.0,76
B,9019,close,-1.0,74
B,9020,open,1.0,61
B,9021,close,-1.0,49
B,9022,open,1.0,38
B,9023,close,-1.0,72
B,9024,open,1.0,23
B,9025,close,-1.0,33
B,9026,open,1.0,55
B,9027,close,-1.0,52
B,9028,open,1.0,38
B,9029,close,-1.0,28
B,9030,open,1.0,64
B,9031,close,-1.0,45
B,9032,open,1.0,89
B,9033,close,-1.0,32
B,9034,open,1.0,43
B,9035,close,-1.0,37
B,9036,open,1.0,25
B,9037,close,-1.0,19
B,9038,open,1.0,34
B,9039,close,-1.0,42
B,9040,open,1.0,33
B,9041,close,-1.0,32
B,9042,open,1.0,30
B,9043,close,-1.0,36
B,9044,open,1.0,16
B,9045,close,-1.0,40
B,9046,open,1.0,46
B,9047,close,-1.0,31
B,9048,open,1.0,39
B,9049,close,-1.0,35
B,9050,open,1.0,25
B,9051,close,-1.0,26
B,9052,open,1.0,26
B,9053,close,-1.0,24
B,9054,open,1.0,25
B,9055,close,-1.0,33
B,9056,open,1.0,45
B,9057,close,-1.0,39
B,9058,open,1.0,39
B,9059,close,-1.0,41
B,9060,open,1.0,55
B,9061,close,-1.0,28
B,9062,open,1.0,48
B,9063,close,-1.0,25
B,9064,open,1.0,80
B,9065,close,-1.0,27
B,9066,open,1.0,35
B,9067,close,-1.0,19
B,9068,open,1.0,42
B,9069,close,-1.0,50
B,9070,open,1.0,37
B,9071,close,-1.0,43
B,9072,open,1.0,36
B,9073,close,-1.0,44
B,9074,open,1.0,32
B,9075,close,-1.0,36
B,9076,open,1.0,32
B,9077,close,-1.0,24
B,9078,open,1.0,37
B,9079,close,-1.0,38
B,9080,open,1.0,32
B,9081,close,-1.0,29
B,9082,open,1.0,23
B,9083,close,-1.0,32
B,9084,open,1.0,18
B,9085,close,-1.0,39
B,9086,open,1.0,46
B,9087,close,-1.0,43
B,9088,open,1.0,41
B,9089,close,-1.0,67
B,9090,open,1.0,63
B,9091,close,-1.0,32
B,9092,open,1.0,46
B,9093,close,-1.0,56
B,9094,open,1.0,38
B,9095,close,-1.0,42
B,9096,open,1.0,38
B,9097,close,-1.0,89
B,9098,open,1.0,15
B,9099,close,-1.0,68
B,9100,open,1.0,27
B,9101,close,-1.0,174
B,9102,open,1.0,43
B,9103,close,-1.0,28
B,9104,open,1.0,46
B,9105,close,-1.0,62
B,9106,open,1.0,24
B,9107,close,-1.0,33
B,9108,open,1.0,15
B,9109,close,-1.0,29
B,9110,open,1.0,56
B,9111,close,-1.0,62
B,9112,open,1.0,42
B,9113,close,-1.0,35
B,9114,open,1.0,50
B,9115,close,-1.0,33
B,9116,open,1.0,39
B,9117,close,-1.0,33
B,9118,open,1.0,42
B,9119,close,-1.0,40
B,9120,open,1.0,19
B,9121,close,-1.0,29
B,9122,open,1.0,40
B,9123,close,-1.0,34
B,9124,open,1.0,56
B,9125,close,-1.0,42
B,9126,open,1.0,47
B,9127,close,-1.0,48
B,9128,open,1.0,43
B,9129,close,-1.0,30
B,9130,open,1.0,26
B,9131,close,-1.0,24
B,9132,open,1.0,46
B,9133,close,-1.0,42
B,9134,open,1.0,38
B,9135,close,-1.0,58
B,9136,open,1.0,51
B,9137,close,-1.0,41
B,9138,open,1.0,45
B,9139,close,-1.0,40
B,9140,open,1.0,41
B,9141,close,-1.0,33
B,9142,open,1.0,51
B,9143,close,-1.0,50
B,9144,open,1.0,52
B,9145,close,-1.0,37
B,9146,open,1.0,41
B,9147,close,-1.0,25
B,9148,open,1.0,83
B,9149,close,-1.0,36
B,9150,open,1.0,51
B,9151,close,-1.0,31
B,9152,open,1.0,40
B,9153,close,-1.0,20
B,9154,open,1.0,28
B,9155,close,-1.0,31
B,9156,open,1.0,39
B,9157,close,-1.0,33
B,9158,open,1.0,20
B,9159,close,-1.0,34
B,9160,open,1.0,49
B,9161,close,-1.0,37
B,9162,open,1.0,34
B,9163,close,-1.0,34
B,9164,open,1.0,45
B,9165,close,-1.0,47
B,9166,open,1.0,32
B,9167,close,-1.0,34
B,9168,open,1.0,45
B,9169,close,-1.0,35
B,9170,open,1.0,20
B,9171,close,-1.0,22
B,9172,open,1.0,66
B,9173,close,-1.0,34
B,9174,open,1.0,82
B,9175,close,-1.0,30
B,9176,open,1.0,53
B,9177,close,-1.0,31
B,9178,open,1.0,38
B,9179,close,-1.0,24
B,9180,open,1.0,35
B,9181,close,-1.0,42
B,9182,open,1.0,55
B,9183,close,-1.0,34
B,9184,open,1.0,41
B,9185,close,-1.0,37
B,9186,open,1.0,50
B,9187,close,-1.0,51
B,9188,open,1.0,48
B,9189,close,-1.0,49
B,9190,open,1.0,28
B,9191,close,-1.0,40
B,9192,open,1.0,28
B,9193,close,-1.0,30
B,9194,open,1.0,40
B,9195,close,-1.0,38
B,9196,open,1.0,27
B,9197,close,-1.0,20
B,9198,open,1.0,58
B,9199,close,-1.0,29
B,9200,open,1.0,18
B,9201,close,-1.0,27
B,9202,open,1.0,43
B,9203,close,-1.0,42
B,9204,open,1.0,40
B,9205,close,-1.0,34
B,9206,open,1.0,35
B,9207,close,-1.0,11
B,9208,open,1.0,64
B,9209,close,-1.0,10
B,9210,open,1.0,31
B,9211,close,-1.0,31
B,9212,open,1.0,36
B,9213,close,-1.0,34
B,9214,open,1.0,101
B,9215,close,-1.0,40
B,9216,open,1.0,51
B,9217,close,-1.0,39
B,9218,open,1.0,37
B,9219,close,-1.0,53
B,9220,open,1.0,58
B,9221,close,-1.0,46
B,9222,open,1.0,41
B,9223,close,-1.0,41
B,9224,open,1.0,92
B,9225,close,-1.0,71
B,9226,open,1.0,65
B,9227,close,-1.0,30
B,9228,open,1.0,11
B,9229,close,-1.0,24
B,9230,open,1.0,11
B,9231,close,-1.0,22
B,9232,open,1.0,59
B,9233,close,-1.0,47
B,9234,open,1.0,87
B,9235,close,-1.0,41
B,9236,open,1.0,39
B,9237,close,-1.0,24
B,9238,open,1.0,37
B,9239,close,-1.0,37
B,9240,open,1.0,56
B,9241,close,-1.0,41
B,9242,open,1.0,34
B,9243,close,-1.0,51
B,9244,open,1.0,53
B,9245,close,-1.0,43
B,9246,open,1.0,49
B,9247,close,-1.0,39
B,9248,open,1.0,55
B,9249,close,-1.0,57
B,9250,open,1.0,49
B,9251,close,-1.0,41
B,9252,open,1.0,57
B,9253,close,-1.0,36
B,9254,open,1.0,30
B,9255,close,-1.0,37
B,9256,open,1.0,41
B,9257,close,-1.0,54
B,9258,open,1.0,47
B,9259,close,-1.0,35
B,9260,open,1.0,50
B,9261,close,-1.0,41
B,9262,open,1.0,45
B,9263,close,-1.0,36
B,9264,open,1.0,40
B,9265,close,-1.0,57
B,9266,open,1.0,50
B,9267,close,-1.0,32
B,9268,open,1.0,37
B,9269,close,-1.0,44
B,9270,open,1.0,36
B,9271,close,-1.0,57
B,9272,open,1.0,44
B,9273,close,-1.0,35
B,9274,open,1.0,58
B,9275,close,-1.0,38
B,9276,open,1.0,34
B,9277,close,-1.0,41
B,9278,open,1.0,57
B,9279,close,-1.0,44
B,9280,open,1.0,52
B,9281,close,-1.0,44
B,9282,open,1.0,44
B,9283,close,-1.0,72
B,9284,open,1.0,30
B,9285,close,-1.0,34
B,9286,open,1.0,41
B,9287,close,-1.0,46
B,9288,open,1.0,58
B,9289,close,-1.0,74
B,9290,open,1.0,23
B,9291,close,-1.0,55
B,9292,open,1.0,18
B,9293,close,-1.0,38
B,9294,open,1.0,32
B,9295,close,-1.0,41
B,9296,open,1.0,24
B,9297,close,-1.0,53
B,9298,open,1.0,87
B,9299,close,-1.0,38
B,9300,open,1.0,43
B,9301,close,-1.0,39
B,9302,open,1.0,21
B,9303,close,-1.0,32
B,9304,open,1.0,74
B,9305,close,-1.0,40
B,9306,open,1.0,43
B,9307,close,-1.0,37
B,9308,open,1.0,78
B,9309,close,-1.0,30
B,9310,open,1.0,66
B,9311,close,-1.0,27
B,9312,open,1.0,45
B,9313,close,-1.0,44
B,9314,open,1.0,43
B,9315,close,-1.0,51
B,9316,open,1.0,56
B,9317,close,-1.0,30
B,9318,open,1.0,41
B,9319,close,-1.0,32
B,9320,open,1.0,28
B,9321,close,-1.0,42
B,9322,open,1.0,40
B,9323,close,-1.0,52
B,9324,open,1.0,39
B,9325,close,-1.0,38
B,9326,open,1.0,39
B,9327,close,-1.0,35
B,9328,open,1.0,73
B,9329,close,-1.0,20
B,9330,open,1.0,31
B,9331,close,-1.0,36
B,9332,open,1.0,41
B,9333,close,-1.0,55
B,9334,open,1.0,25
B,9335,close,-1.0,42
B,9336,open,1.0,71
B,9337,close,-1.0,31
B,9338,open,1.0,58
B,9339,close,-1.0,26
B,9340,open,1.0,46
B,9341,close,-1.0,41
B,9342,open,1.0,31
B,9343,close,-1.0,36
B,9344,open,1.0,38
B,9345,close,-1.0,46
B,9346,open,1.0,31
B,9347,close,-1.0,32
B,9348,open,1.0,23
B,9349,close,-1.0,25
B,9350,open,1.0,44
B,9351,close,-1.0,63
B,9352,open,1.0,45
B,9353,close,-1.0,34
B,9354,open,1.0,37
B,9355,close,-1.0,26
B,9356,open,1.0,14
B,9357,close,-1.0,43
B,9358,open,1.0,20
B,9359,close,-1.0,45
B,9360,open,1.0,50
B,9361,close,-1.0,48
B,9362,open,1.0,42
B,9363,close,-1.0,65
B,9364,open,1.0,36
B,9365,close,-1.0,49
B,9366,open,1.0,61
B,9367,close,-1.0,48
B,9368,open,1.0,37
B,9369,close,-1.0,26
B,9370,open,1.0,83
B,9371,close,-1.0,40
B,9372,open,1.0,34
B,9373,close,-1.0,94
B,9374,open,1.0,27
B,9375,close,-1.0,35
B,9376,open,1.0,32
B,9377,close,-1.0,38
B,9378,open,1.0,29
B,9379,close,-1.0,44
B,9380,open,1.0,54
B,9381,close,-1.0,39
B,9382,open,1.0,45
B,9383,close,-1.0,40
B,9384,open,1.0,53
B,9385,close,-1.0,37
B,9386,open,1.0,52
B,9387,close,-1.0,39
B,9388,open,1.0,33
B,9389,close,-1.0,48
B,9390,open,1.0,37
B,9391,close,-1.0,29
B,9392,open,1.0,50
B,9393,close,-1.0,37
B,9394,open,1.0,44
B,9395,close,-1.0,41
B,9396,open,1.0,39
B,9397,close,-1.0,55
B,9398,open,1.0,53
B,9399,close,-1.0,37
B,9400,open,1.0,25
B,9401,close,-1.0,26
B,9402,open,1.0,20
B,9403,close,-1.0,50
B,9404,open,1.0,17
B,9405,close,-1.0,36
B,9406,open,1.0,49
B,9407,close,-1.0,38
B,9408,open,1.0,18
B,9409,close,-1.0,29
B,9410,open,1.0,35
B,9411,close,-1.0,49
B,9412,open,1.0,55
B,9413,close,-1.0,32
B,9414,open,1.0,48
B,9415,close,-1.0,44
B,9416,open,1.0,36
B,9417,close,-1.0,40
B,9418,open,1.0,39
B,9419,close,-1.0,21
B,9420,open,1.0,26
B,9421,close,-1.0,43
B,9422,open,1.0,50
B,9423,close,-1.0,30
B,9424,open,1.0,76
B,9425,close,-1.0,36
B,9426,open,1.0,37
B,9427,close,-1.0,46
B,9428,open,1.0,46
B,9429,close,-1.0,32
B,9430,open,1.0,19
B,9431,close,-1.0,23
B,9432,open,1.0,43
B,9433,close,-1.0,30
B,9434,open,1.0,57
B,9435,close,-1.0,52
B,9436,open,1.0,44
B,9437,close,-1.0,36
B,9438,open,1.0,33
B,9439,close,-1.0,28
B,9440,open,1.0,37
B,9441,close,-1.0,23
B,9442,open,1.0,61
B,9443,close,-1.0,24
B,9444,open,1.0,100
B,9445,close,-1.0,56
B,9446,open,1.0,38
B,9447,close,-1.0,39
B,9448,open,1.0,37
B,9449,close,-1.0,23
B,9450,open,1.0,41
B,9451,close,-1.0,38
B,9452,open,1.0,43
B,9453,close,-1.0,25
B,9454,open,1.0,54
B,9455,close,-1.0,22
B,9456,open,1.0,28
B,9457,close,-1.0,23
B,9458,open,1.0,52
B,9459,close,-1.0,40
B,9460,open,1.0,64
B,9461,close,-1.0,55
B,9462,open,1.0,44
B,9463,close,-1.0,31
B,9464,open,1.0,41
B,9465,close,-1.0,28
B,9466,open,1.0,52
B,9467,close,-1.0,46
B,9468,open,1.0,53
B,9469,close,-1.0,39
B,9470,open,1.0,42
B,9471,close,-1.0,39
B,9472,open,1.0,49
B,9473,close,-1.0,30
B,9474,open,1.0,36
B,9475,close,-1.0,42
B,9476,open,1.0,51
B,9477,close,-1.0,31
B,9478,open,1.0,51
B,9479,close,-1.0,30
B,9480,open,1.0,26
B,9481,close,-1.0,24
B,9482,open,1.0,53
B,9483,close,-1.0,31
B,9484,open,1.0,51
B,9485,close,-1.0,43
B,9486,open,1.0,27
B,9487,close,-1.0,37
B,9488,open,1.0,28
B,9489,close,-1.0,19
B,9490,open,1.0,25
B,9491,close,-1.0,33
B,9492,open,1.0,57
B,9493,close,-1.0,52
B,9494,open,1.0,47
B,9495,close,-1.0,31
B,9496,open,1.0,14
B,9497,close,-1.0,29
B,9498,open,1.0,34
B,9499,close,-1.0,30
B,9500,open,1.0,39
B,9501,close,-1.0,35
B,9502,open,1.0,53
B,9503,close,-1.0,30
B,9504,open,1.0,55
B,9505,close,-1.0,43
B,9506,open,1.0,41
B,9507,close,-1.0,42
B,9508,open,1.0,39
B,9509,close,-1.0,34
B,9510,open,1.0,56
B,9511,close,-1.0,37
B,9512,open,1.0,39
B,9513,close,-1.0,18
B,9514,open,1.0,43
B,9515,close,-1.0,55
B,9516,open,1.0,49
B,9517,close,-1.0,37
B,9518,open,1.0,42
B,9519,close,-1.0,42
B,9520,open,1.0,134
B,9521,close,-1.0,26
B,9522,open,1.0,58
B,9523,close,-1.0,37
B,9524,open,1.0,18
B,9525,close,-1.0,60
B,9526,open,1.0,14
B,9527,close,-1.0,44
B,9528,open,1.0,27
B,9529,close,-1.0,74
B,9530,open,1.0,23
B,9531,close,-1.0,38
B,9532,open,1.0,45
B,9533,close,-1.0,41
B,9534,open,1.0,39
B,9535,close,-1.0,49
B,9536,open,1.0,58
B,9537,close,-1.0,47
B,9538,open,1.0,77
B,9539,close,-1.0,60
B,9540,open,1.0,49
B,9541,close,-1.0,46
B,9542,open,1.0,27
B,9543,close,-1.0,59
B,9544,open,1.0,44
B,9545,close,-1.0,33
B,9546,open,1.0,52
B,9547,close,-1.0,43
B,9548,open,1.0,43
B,9549,close,-1.0,49
B,9550,open,1.0,17
B,9551,close,-1.0,22
B,9552,open,1.0,37
B,9553,close,-1.0,35
B,9554,open,1.0,46
B,9555,close,-1.0,56
B,9556,open,1.0,39
B,9557,close,-1.0,62
B,9558,open,1.0,25
B,9559,close,-1.0,39
B,9560,open,1.0,46
B,9561,close,-1.0,40
B,9562,open,1.0,50
B,9563,close,-1.0,46
B,9564,open,1.0,44
B,9565,close,-1.0,48
B,9566,open,1.0,44
B,9567,close,-1.0,39
B,9568,open,1.0,30
B,9569,close,-1.0,22
B,9570,open,1.0,63
